# wave, tp
2.772158717434869686e+04,4.983932281721904500e-01
2.775085450901803779e+04,4.979338037433149178e-01
2.778012184368737508e+04,4.975653539351232446e-01
2.780938917835671236e+04,4.974943970935306048e-01
2.783865651302605329e+04,4.975404110991585860e-01
2.786792384769539058e+04,4.975881621151857503e-01
2.789719118236472787e+04,4.976271297079074563e-01
2.792645851703406879e+04,4.975789208409264197e-01
2.795572585170340608e+04,4.974851310561656526e-01
2.798499318637274337e+04,4.973989051449904109e-01
2.801426052104208429e+04,4.973316771936432401e-01
2.804352785571142158e+04,4.972546377931395534e-01
2.807279519038075887e+04,4.971828435100305033e-01
2.810206252505009616e+04,4.972328539195012276e-01
2.813132985971943708e+04,4.973666558783791936e-01
2.816059719438877437e+04,4.974962629709920869e-01
2.818986452905811166e+04,4.976118495233028405e-01
2.821913186372745258e+04,4.977072434876811391e-01
2.824839919839679351e+04,4.977705408163971001e-01
2.827766653306613080e+04,4.978178706433606937e-01
2.830693386773547172e+04,4.977916499974855413e-01
2.833620120240480901e+04,4.977787419970225447e-01
2.836546853707414630e+04,4.977695564715232113e-01
2.839473587174348722e+04,4.977591672039810011e-01
2.842400320641282451e+04,4.977271983230674990e-01
2.845327054108216180e+04,4.976684731573206566e-01
2.848253787575150636e+04,4.976148496952510492e-01
2.851180521042084365e+04,4.975521065426534717e-01
2.854107254509018094e+04,4.974672483437077020e-01
2.857033987975952186e+04,4.973897752012272910e-01
2.859960721442885915e+04,4.973180017436827360e-01
2.862887454909819644e+04,4.973089917546230088e-01
2.865814188376753737e+04,4.971859804533774740e-01
2.868740921843687465e+04,4.970522972303462739e-01
2.871667655310621194e+04,4.969098374178061994e-01
2.874594388777555287e+04,4.967573351415480176e-01
2.877521122244489015e+04,4.965849031889323917e-01
2.880447855711422744e+04,4.963918222886470888e-01
2.883374589178356473e+04,4.961853994988310035e-01
2.886301322645290566e+04,4.959795973183311335e-01
2.889228056112224294e+04,4.957386706261056597e-01
2.892154789579158023e+04,4.955031089626460439e-01
2.895081523046092116e+04,4.953132709128411637e-01
2.898008256513025844e+04,4.951267910291182184e-01
2.900934989979959573e+04,4.949637834067085462e-01
2.903861723446893666e+04,4.948174103419369918e-01
2.906788456913827395e+04,4.946715675065434525e-01
2.909715190380761123e+04,4.945235003632489357e-01
2.912641923847695216e+04,4.943750412628168944e-01
2.915568657314628945e+04,4.942193419098666052e-01
2.918495390781563037e+04,4.940583248142702555e-01
2.921422124248497130e+04,4.938846563118881594e-01
2.924348857715430859e+04,4.936978768253152405e-01
2.927275591182364587e+04,4.935001805737255220e-01
2.930202324649298680e+04,4.932949306291389280e-01
2.933129058116232409e+04,4.930833851460810213e-01
2.936055791583166138e+04,4.928710160553769204e-01
2.938982525050099866e+04,4.926645509648533983e-01
2.941909258517034323e+04,4.923641273485109826e-01
2.944835991983968051e+04,4.920747421379491615e-01
2.947762725450902144e+04,4.917884417598767932e-01
2.950689458917835873e+04,4.915446728836218582e-01
2.953616192384769602e+04,4.913473636152535517e-01
2.956542925851703694e+04,4.911669539741348456e-01
2.959469659318637423e+04,4.909970737822334508e-01
2.962396392785571152e+04,4.908395177870680248e-01
2.965323126252504881e+04,4.906860040448878246e-01
2.968249859719438973e+04,4.905602202799373979e-01
2.971176593186372702e+04,4.904041321071642145e-01
2.974103326653306431e+04,4.902052197596273864e-01
2.977030060120240523e+04,4.899972066928114933e-01
2.979956793587174252e+04,4.897846146335944617e-01
2.982883527054107981e+04,4.895888746141414671e-01
2.985810260521042073e+04,4.893892799427888574e-01
2.988736993987975802e+04,4.891699625831024134e-01
2.991663727454909531e+04,4.888735352482120322e-01
2.994590460921843624e+04,4.885291263573355303e-01
2.997517194388777352e+04,4.881870357320107767e-01
3.000443927855711081e+04,4.878861397407796563e-01
3.003370661322644810e+04,4.877651079309334725e-01
3.006297394789578902e+04,4.876644021915746974e-01
3.009224128256512995e+04,4.875577891211833048e-01
3.012150861723447088e+04,4.874253343660253646e-01
3.015077595190380816e+04,4.872868286132424065e-01
3.018004328657314545e+04,4.871491219507127490e-01
3.020931062124248274e+04,4.870184426995686766e-01
3.023857795591182366e+04,4.868824933514496744e-01
3.026784529058116095e+04,4.867524739810460410e-01
3.029711262525049824e+04,4.866241159281781692e-01
3.032637995991984280e+04,4.864461955763224599e-01
3.035564729458918009e+04,4.862577863101653630e-01
3.038491462925852102e+04,4.860601008360552755e-01
3.041418196392785831e+04,4.858786243818888906e-01
3.044344929859719559e+04,4.857144642060379214e-01
3.047271663326653288e+04,4.855531332241665443e-01
3.050198396793587381e+04,4.853618541414581600e-01
3.053125130260521109e+04,4.846499545493515582e-01
3.056051863727454838e+04,4.839247627766584681e-01
3.058978597194388931e+04,4.830823092444623823e-01
3.061905330661322660e+04,4.822464097255633741e-01
3.064832064128256388e+04,4.814353540617242744e-01
3.067758797595190481e+04,4.806310159973024576e-01
3.070685531062124210e+04,4.798197248620350019e-01
3.073612264529057938e+04,4.789822404601259964e-01
3.076538997995991667e+04,4.781497641433288259e-01
3.079465731462925760e+04,4.772704872448732538e-01
3.082392464929859489e+04,4.763880579795642944e-01
3.085319198396793217e+04,4.755121105984587704e-01
3.088245931863727310e+04,4.746367712349334189e-01
3.091172665330661039e+04,4.737628741194728210e-01
3.094099398797594768e+04,4.728908065686617257e-01
3.097026132264528860e+04,4.720120605239510048e-01
3.099952865731462589e+04,4.709877126774105194e-01
3.102879599198396681e+04,4.707730994153541682e-01
3.105806332665330774e+04,4.705625087244997840e-01
3.108733066132264503e+04,4.703532882872135668e-01
3.111659799599198232e+04,4.701540589026634298e-01
3.114586533066132324e+04,4.699696306014353731e-01
3.117513266533066053e+04,4.697881513241013440e-01
3.120439999999999782e+04,4.696105535257188990e-01
