# wave, tp
4.396329408817634248e+04,3.650202743705931452e-01
4.398880661322645028e+04,3.645355092040463152e-01
4.401431913827655080e+04,3.640473497352348375e-01
4.403983166332665132e+04,3.635679421321778015e-01
4.406534418837675184e+04,3.630954242203864313e-01
4.409085671342684509e+04,3.626386525706287167e-01
4.411636923847694561e+04,3.621826700237636421e-01
4.414188176352705341e+04,3.617546603001493555e-01
4.416739428857715393e+04,3.613368187195729608e-01
4.419290681362724717e+04,3.609271755697274764e-01
4.421841933867734770e+04,3.605382143507424031e-01
4.424393186372744822e+04,3.601531911093007743e-01
4.426944438877755601e+04,3.597830877982867159e-01
4.429495691382765654e+04,3.594272061546267549e-01
4.432046943887774978e+04,3.590718465427537032e-01
4.434598196392785030e+04,3.587119656211706920e-01
4.437149448897795082e+04,3.583728853274604775e-01
4.439700701402805134e+04,3.580370290771793251e-01
4.442251953907815914e+04,3.577104852690792258e-01
4.444803206412825239e+04,3.573933134490042129e-01
4.447354458917835291e+04,3.570490511828632862e-01
4.449905711422845343e+04,3.567066936545155720e-01
4.452456963927855395e+04,3.563615407648219047e-01
4.455008216432865447e+04,3.560156483248065884e-01
4.457559468937874772e+04,3.556632043223080242e-01
4.460110721442885551e+04,3.553158292605495538e-01
4.462661973947895603e+04,3.549706522358749838e-01
4.465213226452905656e+04,3.546208489494735439e-01
4.467764478957915708e+04,3.542744429092122282e-01
4.470315731462925032e+04,3.539166187383975815e-01
4.472866983967935084e+04,3.535564536942981673e-01
4.475418236472945864e+04,3.531967928069537077e-01
4.477969488977955916e+04,3.528142685073054063e-01
4.480520741482965968e+04,3.524420991039989848e-01
4.483071993987975293e+04,3.520626895162740078e-01
4.485623246492985345e+04,3.516695524427143060e-01
4.488174498997995397e+04,3.512612094887125891e-01
4.490725751503006177e+04,3.508604174172685330e-01
4.493277004008016229e+04,3.504313149490942969e-01
4.495828256513025553e+04,3.499954091790725696e-01
4.498379509018035606e+04,3.495512230273800647e-01
4.500930761523045658e+04,3.490680768317074301e-01
4.503482014028055710e+04,3.485887459281044598e-01
4.506033266533065034e+04,3.480978657772029750e-01
4.508584519038075814e+04,3.475886179604008031e-01
4.511135771543085866e+04,3.470581977590218581e-01
4.513687024048095918e+04,3.465365556608131503e-01
4.516238276553105970e+04,3.459856194441470745e-01
4.518789529058115295e+04,3.454369052797542361e-01
4.521340781563125347e+04,3.448912331548385501e-01
4.523892034068136127e+04,3.443052423278704088e-01
4.526443286573146179e+04,3.437406868585669573e-01
4.528994539078155503e+04,3.431577092716648347e-01
4.531545791583165555e+04,3.425683268107120871e-01
4.534097044088175608e+04,3.419521776972225258e-01
4.536648296593186387e+04,3.413555836635319696e-01
4.539199549098196439e+04,3.407312508201097434e-01
4.541750801603205764e+04,3.401172879183405051e-01
4.544302054108215816e+04,3.395087783221693578e-01
4.546853306613225868e+04,3.388605105527848771e-01
4.549404559118235920e+04,3.382417666758992802e-01
4.551955811623246700e+04,3.376217995002188665e-01
4.554507064128256025e+04,3.370104380077107442e-01
4.557058316633266077e+04,3.363857605271495244e-01
4.559609569138276129e+04,3.357831562898132560e-01
4.562160821643286181e+04,3.351596828787117288e-01
4.564712074148296233e+04,3.345506781456743517e-01
4.567263326653305558e+04,3.339515671190237955e-01
4.569814579158316337e+04,3.333320283084034719e-01
4.572365831663326389e+04,3.327359611326531352e-01
4.574917084168336442e+04,3.321329104797906551e-01
4.577468336673346494e+04,3.315253468725642416e-01
4.580019589178355818e+04,3.309297878742914478e-01
4.582570841683365870e+04,3.303370240928914514e-01
4.585122094188376650e+04,3.297316560942983310e-01
4.587673346693386702e+04,3.291278003689198095e-01
4.590224599198396754e+04,3.285183733353260194e-01
4.592775851703406079e+04,3.278856435138258196e-01
4.595327104208416131e+04,3.272560166634936873e-01
4.597878356713426183e+04,3.266145503958940988e-01
4.600429609218436963e+04,3.259755137273226966e-01
4.602980861723447015e+04,3.253585764017334347e-01
4.605532114228456339e+04,3.247318704597944583e-01
4.608083366733466391e+04,3.240885416824024201e-01
4.610634619238476444e+04,3.234307506809394606e-01
4.613185871743486496e+04,3.227586810335423273e-01
4.615737124248495820e+04,3.220795642004822268e-01
4.618288376753506600e+04,3.213760281681341535e-01
4.620839629258516652e+04,3.206568638597265819e-01
4.623390881763526704e+04,3.199256326259097283e-01
4.625942134268536029e+04,3.191628643169332480e-01
4.628493386773546081e+04,3.183973928883432891e-01
4.631044639278556133e+04,3.176071526842793036e-01
4.633595891783566913e+04,3.168062890935393616e-01
4.636147144288576965e+04,3.159859576545583915e-01
4.638698396793586289e+04,3.151820208537246537e-01
4.641249649298596341e+04,3.143392529091699750e-01
4.643800901803606394e+04,3.134982115573851091e-01
4.646352154308617173e+04,3.126668264955287380e-01
4.648903406813627225e+04,3.118058640178441032e-01
4.651454659318636550e+04,3.109589671926895060e-01
